     0.000,      0.064 
     0.100,      0.064 
     0.200,      0.064 
     0.300,      0.064 
     0.400,      0.064 
     0.500,      0.064 
     0.601,      0.065 
     0.700,      0.065 
     0.800,      0.064 
     0.901,      0.064 
     1.001,      0.064 
     1.100,      0.064 
     1.201,      0.064 
     1.301,      0.064 
     1.401,      0.064 
     1.501,      0.064 
     1.601,      0.064 
     1.702,      0.064 
     1.802,      0.064 
     1.901,      0.064 
     2.002,      0.064 
     2.102,      0.064 
     2.201,      0.065 
     2.302,      0.071 
     2.402,      0.080 
     2.502,      0.088 
     2.603,      0.100 
     2.702,      0.116 
     2.802,      0.145 
     2.903,      0.194 
     3.003,      0.256 
     3.102,      0.321 
     3.203,      0.316 
     3.303,      0.357 
     3.403,      0.487 
     3.503,      0.676 
     3.603,      0.912 
     3.703,      1.171 
     3.804,      1.452 
     3.903,      1.753 
     4.003,      2.052 
     4.104,      2.377 
     4.204,      2.707 
     4.305,      3.015 
     4.404,      3.351 
     4.504,      3.720 
     4.605,      4.101 
     4.705,      4.465 
     4.804,      4.829 
     4.905,      5.188 
     5.005,      5.524 
     5.105,      5.857 
     5.206,      6.192 
     5.305,      6.526 
     5.405,      6.845 
     5.506,      7.155 
     5.606,      7.435 
     5.706,      7.688 
     5.806,      7.923 
     5.906,      8.143 
     6.006,      8.366 
     6.107,      8.595 
     6.207,      8.815 
     6.306,      8.989 
     6.407,      9.129 
     6.507,      9.271 
     6.607,      9.441 
     6.708,      9.628 
     6.808,      9.813 
     6.908,      9.974 
     7.008,     10.118 
     7.108,     10.251 
     7.209,     10.363 
     7.309,     10.456 
     7.409,     10.531 
     7.510,     10.596 
     7.609,     10.660 
     7.709,     10.721 
     7.810,     10.774 
     7.910,     10.824 
     8.010,     10.898 
     8.111,     11.000 
     8.210,     11.122 
     8.310,     11.248 
     8.411,     11.392 
     8.511,     11.581 
     8.611,     11.792 
     8.712,     11.981 
     8.811,     12.156 
     8.911,     12.341 
     9.012,     12.527 
     9.112,     12.697 
     9.213,     12.829 
     9.313,     12.914 
     9.413,     12.974 
     9.513,     13.054 
     9.613,     13.160 
     9.713,     13.272 
     9.814,     13.398 
     9.914,     13.538 
    10.014,     13.677 
    10.114,     13.804 
    10.214,     13.939 
    10.314,     14.090 
    10.415,     14.213 
    10.515,     14.285 
    10.615,     14.342 
    10.715,     14.403 
    10.815,     14.499 
    10.915,     14.627 
    11.016,     14.740 
    11.116,     14.839 
    11.217,     14.934 
    11.317,     15.015 
    11.416,     15.073 
    11.517,     15.110 
    11.617,     15.141 
    11.717,     15.173 
    11.818,     15.207 
    11.918,     15.246 
    12.017,     15.278 
    12.118,     15.296 
    12.218,     15.294 
    12.318,     15.280 
    12.419,     15.267 
    12.519,     15.255 
    12.618,     15.243 
    12.719,     15.232 
    12.819,     15.221 
    12.919,     15.210 
    13.020,     15.201 
    13.120,     15.191 
    13.220,     15.182 
    13.320,     15.173 
    13.420,     15.164 
    13.521,     15.156 
    13.621,     15.148 
