     0.000,      0.027 
     0.100,      0.027 
     0.199,      0.028 
     0.300,      0.028 
     0.400,      0.027 
     0.499,      0.028 
     0.600,      0.028 
     0.700,      0.027 
     0.801,      0.028 
     0.900,      0.033 
     1.000,      0.057 
     1.101,      0.113 
     1.201,      0.209 
     1.300,      0.335 
     1.401,      0.461 
     1.501,      0.548 
     1.601,      0.670 
     1.701,      0.812 
     1.801,      0.967 
     1.901,      1.157 
     2.002,      1.402 
     2.101,      1.700 
     2.201,      2.003 
     2.302,      2.313 
     2.402,      2.614 
     2.502,      2.879 
     2.602,      3.131 
     2.702,      3.376 
     2.802,      3.572 
     2.903,      3.736 
     3.003,      3.903 
     3.102,      4.085 
     3.203,      4.298 
     3.303,      4.580 
     3.404,      4.888 
     3.504,      5.148 
     3.603,      5.363 
     3.704,      5.570 
     3.804,      5.768 
     3.904,      5.981 
     4.004,      6.246 
     4.104,      6.524 
     4.204,      6.769 
     4.305,      6.992 
     4.405,      7.219 
     4.504,      7.477 
     4.605,      7.772 
     4.705,      8.059 
     4.805,      8.297 
     4.906,      8.550 
     5.005,      8.829 
     5.105,      9.119 
     5.206,      9.413 
     5.306,      9.663 
     5.406,      9.906 
     5.507,     10.182 
     5.606,     10.434 
     5.707,     10.703 
     5.807,     10.980 
     5.907,     11.210 
     6.008,     11.393 
     6.108,     11.576 
     6.208,     11.777 
     6.308,     12.025 
     6.408,     12.313 
     6.508,     12.581 
     6.609,     12.816 
     6.709,     13.057 
     6.809,     13.292 
     6.909,     13.494 
     7.009,     13.670 
     7.109,     13.831 
     7.210,     13.995 
     7.310,     14.158 
     7.410,     14.319 
     7.510,     14.451 
     7.610,     14.533 
     7.710,     14.588 
     7.811,     14.680 
     7.911,     14.815 
     8.012,     14.962 
     8.112,     15.087 
     8.211,     15.176 
     8.312,     15.238 
     8.412,     15.282 
     8.512,     15.314 
     8.613,     15.331 
     8.713,     15.342 
     8.812,     15.357 
     8.913,     15.369 
     9.013,     15.366 
     9.113,     15.357 
     9.214,     15.352 
     9.314,     15.348 
     9.413,     15.343 
     9.514,     15.336 
     9.614,     15.322 
     9.714,     15.305 
     9.815,     15.292 
     9.915,     15.278 
    10.016,     15.268 
    10.115,     15.262 
    10.215,     15.257 
    10.316,     15.252 
    10.416,     15.247 
    10.516,     15.243 
    10.617,     15.239 
    10.716,     15.235 
    10.816,     15.230 
    10.917,     15.226 
    11.017,     15.223 
    11.117,     15.220 
    11.218,     15.216 
    11.317,     15.212 
    11.417,     15.209 
    11.518,     15.205 
    11.618,     15.202 
    11.718,     15.199 
    11.819,     15.196 
    11.919,     15.192 
    12.018,     15.190 
    12.119,     15.187 
    12.219,     15.184 
    12.320,     15.181 
    12.420,     15.178 
    12.520,     15.175 
    12.620,     15.173 
    12.720,     15.170 
    12.820,     15.168 
    12.921,     15.165 
