     0.000,      0.143 
     0.101,      0.193 
     0.201,      0.209 
     0.300,      0.213 
     0.401,      0.224 
     0.501,      0.227 
     0.600,      0.230 
     0.701,      0.234 
     0.801,      0.239 
     0.901,      0.247 
     1.001,      0.267 
     1.101,      0.287 
     1.201,      0.297 
     1.302,      0.301 
     1.401,      0.308 
     1.501,      0.316 
     1.602,      0.326 
     1.702,      0.328 
     1.801,      0.305 
     1.902,      0.320 
     2.002,      0.420 
     2.102,      0.476 
     2.202,      0.538 
     2.302,      0.618 
     2.402,      0.630 
     2.503,      0.653 
     2.602,      0.901 
     2.703,      1.226 
     2.803,      1.357 
     2.903,      1.373 
     3.003,      1.645 
     3.103,      1.964 
     3.203,      2.212 
     3.304,      2.499 
     3.404,      2.868 
     3.503,      3.266 
     3.604,      3.639 
     3.704,      4.038 
     3.804,      4.516 
     3.905,      5.031 
     4.004,      5.497 
     4.104,      5.898 
     4.205,      6.313 
     4.305,      6.693 
     4.404,      6.905 
     4.505,      7.044 
     4.605,      7.229 
     4.705,      7.357 
     4.806,      7.398 
     4.905,      7.394 
     5.005,      7.379 
     5.106,      7.367 
     5.206,      7.359 
     5.307,      7.352 
     5.406,      7.345 
     5.506,      7.337 
     5.607,      7.331 
     5.707,      7.328 
     5.807,      7.338 
     5.907,      7.381 
     6.007,      7.464 
     6.107,      7.570 
     6.208,      7.683 
     6.308,      7.794 
     6.407,      7.914 
     6.508,      8.059 
     6.608,      8.232 
     6.708,      8.463 
     6.808,      8.759 
     6.908,      9.094 
     7.008,      9.417 
     7.109,      9.714 
     7.209,      9.984 
     7.309,     10.250 
     7.409,     10.550 
     7.509,     10.853 
     7.610,     11.115 
     7.710,     11.332 
     7.810,     11.521 
     7.911,     11.690 
     8.011,     11.791 
     8.110,     11.811 
     8.211,     11.832 
     8.311,     11.902 
     8.411,     11.982 
     8.512,     12.029 
     8.612,     12.073 
     8.711,     12.155 
     8.812,     12.285 
     8.912,     12.461 
     9.012,     12.659 
     9.113,     12.843 
     9.213,     13.012 
     9.312,     13.200 
     9.413,     13.412 
     9.513,     13.631 
     9.613,     13.867 
     9.714,     14.109 
     9.814,     14.299 
     9.915,     14.417 
    10.014,     14.473 
    10.114,     14.513 
    10.215,     14.587 
    10.315,     14.693 
    10.415,     14.815 
    10.516,     14.938 
    10.615,     15.050 
    10.715,     15.153 
    10.816,     15.255 
    10.916,     15.343 
    11.016,     15.400 
    11.117,     15.420 
    11.216,     15.422 
    11.316,     15.415 
    11.417,     15.404 
    11.517,     15.394 
    11.617,     15.383 
    11.718,     15.374 
    11.818,     15.365 
    11.917,     15.357 
    12.018,     15.349 
    12.118,     15.340 
    12.219,     15.332 
    12.319,     15.325 
    12.419,     15.318 
    12.519,     15.311 
    12.619,     15.305 
    12.719,     15.299 
    12.820,     15.292 
    12.920,     15.286 
    13.020,     15.280 
    13.120,     15.275 
    13.220,     15.270 
    13.320,     15.264 
    13.421,     15.258 
    13.521,     15.253 
    13.621,     15.248 
    13.722,     15.243 
    13.821,     15.238 
    13.921,     15.233 
    14.022,     15.229 
    14.122,     15.224 
    14.223,     15.219 
    14.323,     15.214 
    14.422,     15.207 
    14.523,     15.201 
    14.623,     15.196 
    14.723,     15.191 
    14.824,     15.184 
    14.924,     15.175 
    15.024,     15.166 
    15.124,     15.160 
    15.224,     15.154 
    15.324,     15.148 
    15.425,     15.143 
    15.525,     15.138 
    15.625,     15.133 
    15.725,     15.129 
    15.825,     15.125 
    15.925,     15.120 
    16.026,     15.116 
    16.126,     15.112 
    16.226,     15.108 
    16.326,     15.104 
    16.426,     15.099 
    16.527,     15.092 
    16.627,     15.085 
    16.727,     15.077 
    16.828,     15.064 
    16.928,     15.053 
    17.027,     15.047 
    17.128,     15.043 
    17.228,     15.040 
    17.328,     15.037 
    17.429,     15.034 
    17.529,     15.030 
    17.628,     15.026 
    17.729,     15.023 
    17.829,     15.020 
    17.929,     15.018 
    18.030,     15.015 
    18.130,     15.012 
    18.229,     15.009 
    18.330,     15.006 
    18.430,     15.003 
    18.530,     15.001 
    18.631,     14.998 
    18.731,     14.995 
    18.832,     14.993 
    18.931,     14.991 
    19.031,     14.988 
    19.132,     14.985 
